# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  140       5.173372544705e-10       1.433628214320e-13      -5.698711396010e-12       6.365335801847e-16       3.586176994419e-12       6.706615818760e-13      -4.397651864904e-15 
  141       5.217159052938e-10       1.431768726225e-13      -5.725854032334e-12       6.463775797755e-16       3.512485232512e-12       6.604888928157e-13      -4.328341072615e-15 
  142       5.260790052876e-10       1.429274000311e-13      -5.750189069166e-12       6.563230555918e-16       3.440683587558e-12       6.505642323777e-13      -4.260839648141e-15 
  143       5.304248724135e-10       1.426149541349e-13      -5.771663366717e-12       6.663709523934e-16       3.370620462142e-12       6.408820020847e-13      -4.195100081099e-15 
  144       5.347518828149e-10       1.422401826548e-13      -5.790225356361e-12       6.765221394084e-16       3.302160705554e-12       6.314364269684e-13      -4.131064105039e-15 
  145       5.390588824147e-10       1.418038416177e-13      -5.805826208167e-12       6.867771366554e-16       3.235284299934e-12       6.222250046385e-13      -4.068658591475e-15 
  146       5.433448132819e-10       1.413067887870e-13      -5.818418854886e-12       6.971363616194e-16       3.169996842199e-12       6.132453406554e-13      -4.007798835737e-15 
  147       5.476085837964e-10       1.407499825671e-13      -5.827957681480e-12       7.076002143691e-16       3.106298459718e-12       6.044940373277e-13      -3.948389547815e-15 
  148       5.518490679383e-10       1.401344838079e-13      -5.834398567115e-12       7.181690771063e-16       3.044183674224e-12       5.959666700632e-13      -3.890324627683e-15 
  149       5.560651045763e-10       1.394614576084e-13      -5.837698927171e-12       7.288433137154e-16       2.983641265739e-12       5.876577637199e-13      -3.833486940631e-15 
  150       5.602554967566e-10       1.387321751216e-13      -5.837817755237e-12       7.396232693128e-16       2.924654136482e-12       5.795607689571e-13      -3.777748092592e-15 
  151       5.644190109915e-10       1.379480153582e-13      -5.834715665116e-12       7.505092697970e-16       2.867199174791e-12       5.716680385868e-13      -3.722968205468e-15 
  152       5.685543765486e-10       1.371104669908e-13      -5.828354932827e-12       7.615016213978e-16       2.811247119039e-12       5.639708039243e-13      -3.668995692460e-15 
  153       5.726602847389e-10       1.362211301582e-13      -5.818699538605e-12       7.726006102260e-16       2.756762421549e-12       5.564591511398e-13      -3.615667033394e-15 
